state,year_or_session,bill_code,legiscan_title,download_link,filename,empath_environment,empath_energy,empath_social,empath_governance,empath_immigration
Iowa,83,SSB 3034,Iowa Senate Study Bill 3034,https://legiscan.com/IA/text/SSB3034/id/2098512/Iowa-2019-SSB3034-Introduced.html,iowa_general_assembly_83_SSB3034.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3125,Iowa Senate Study Bill 3125,https://legiscan.com/IA/text/SSB3125/id/2125304/Iowa-2019-SSB3125-Introduced.html,iowa_general_assembly_83_SSB3125.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3244,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3242,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3238,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3241,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 731,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 732,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 734,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 728,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3235,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3237,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3232,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 729,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 730,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 727,Iowa House Study Bill 727,https://legiscan.com/IA/text/HSB727/id/2530758/Iowa-2021-HSB727-Introduced.html,iowa_general_assembly_83_HSB727.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3234,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3236,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 602,Iowa House Study Bill 602,https://legiscan.com/IA/text/HSB602/id/2115132/Iowa-2019-HSB602-Introduced.html,iowa_general_assembly_83_HSB602.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 13,Iowa House Study Bill 13,https://legiscan.com/IA/text/HSB13/id/1856670/Iowa-2019-HSB13-Introduced.html,iowa_general_assembly_83_HSB13.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3226,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3227,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3229,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 652,Iowa House Study Bill 652,https://legiscan.com/IA/text/HSB652/id/2125205/Iowa-2019-HSB652-Introduced.html,iowa_general_assembly_83_HSB652.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3230,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 705,Iowa House Study Bill 705,https://legiscan.com/IA/text/HSB705/id/2141244/Iowa-2019-HSB705-Introduced.html,iowa_general_assembly_83_HSB705.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3231,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 719,Iowa House Study Bill 719,https://legiscan.com/IA/text/HSB719/id/2516794/Iowa-2021-HSB719-Introduced.html,iowa_general_assembly_83_HSB719.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3197,Iowa Senate Study Bill 3197,https://legiscan.com/IA/text/SSB3197/id/2162224/Iowa-2019-SSB3197-Introduced.html,iowa_general_assembly_83_SSB3197.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3225,Iowa Senate Study Bill 3225,https://legiscan.com/IA/text/SSB3225/id/1017177/Iowa-2013-SSB3225-Introduced.html,iowa_general_assembly_83_SSB3225.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3139,Iowa Senate Study Bill 3139,https://legiscan.com/IA/text/SSB3139/id/2129173/Iowa-2019-SSB3139-Introduced.html,iowa_general_assembly_83_SSB3139.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3210,Iowa Senate Study Bill 3210,https://legiscan.com/IA/text/SSB3210/id/1773001/Iowa-2017-SSB3210-Introduced.html,iowa_general_assembly_83_SSB3210.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 683,Iowa House Study Bill 683,https://legiscan.com/IA/text/HSB683/id/2133707/Iowa-2019-HSB683-Introduced.html,iowa_general_assembly_83_HSB683.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 667,Iowa House Study Bill 667,https://legiscan.com/IA/text/HSB667/id/2130325/Iowa-2019-HSB667-Introduced.html,iowa_general_assembly_83_HSB667.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 668,Iowa House Study Bill 668,https://legiscan.com/IA/text/HSB668/id/2130569/Iowa-2019-HSB668-Introduced.html,iowa_general_assembly_83_HSB668.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 660,Iowa House Study Bill 660,https://legiscan.com/IA/text/HSB660/id/2128853/Iowa-2019-HSB660-Introduced.html,iowa_general_assembly_83_HSB660.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 664,Iowa House Study Bill 664,https://legiscan.com/IA/text/HSB664/id/2130427/Iowa-2019-HSB664-Introduced.html,iowa_general_assembly_83_HSB664.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3123,Iowa Senate Study Bill 3123,https://legiscan.com/IA/text/SSB3123/id/2125117/Iowa-2019-SSB3123-Introduced.html,iowa_general_assembly_83_SSB3123.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 661,Iowa House Study Bill 661,https://legiscan.com/IA/text/HSB661/id/2128928/Iowa-2019-HSB661-Introduced.html,iowa_general_assembly_83_HSB661.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3200,Iowa Senate Study Bill 3200,https://legiscan.com/IA/text/SSB3200/id/2190399/Iowa-2019-SSB3200-Introduced.html,iowa_general_assembly_83_SSB3200.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3208,Iowa Senate Study Bill 3208,https://legiscan.com/IA/text/SSB3208/id/1772151/Iowa-2017-SSB3208-Introduced.html,iowa_general_assembly_83_SSB3208.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 716,Iowa House Study Bill 716,https://legiscan.com/IA/text/HSB716/id/2516817/Iowa-2021-HSB716-Introduced.html,iowa_general_assembly_83_HSB716.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 699,Iowa House Study Bill 699,https://legiscan.com/IA/text/HSB699/id/2139500/Iowa-2019-HSB699-Introduced.html,iowa_general_assembly_83_HSB699.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3170,Iowa Senate Study Bill 3170,https://legiscan.com/IA/text/SSB3170/id/2132516/Iowa-2019-SSB3170-Introduced.html,iowa_general_assembly_83_SSB3170.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3222,Iowa Senate Study Bill 3222,https://legiscan.com/IA/text/SSB3222/id/1790813/Iowa-2017-SSB3222-Introduced.html,iowa_general_assembly_83_SSB3222.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 1155,Iowa Senate Study Bill 1155,https://legiscan.com/IA/text/SSB1155/id/1906707/Iowa-2019-SSB1155-Introduced.html,iowa_general_assembly_83_SSB1155.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3114,Iowa Senate Study Bill 3114,https://legiscan.com/IA/text/SSB3114/id/2123452/Iowa-2019-SSB3114-Introduced.html,iowa_general_assembly_83_SSB3114.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3189,Iowa Senate Study Bill 3189,https://legiscan.com/IA/text/SSB3189/id/2140323/Iowa-2019-SSB3189-Introduced.html,iowa_general_assembly_83_SSB3189.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3096,Iowa Senate Study Bill 3096,https://legiscan.com/IA/text/SSB3096/id/2114863/Iowa-2019-SSB3096-Introduced.html,iowa_general_assembly_83_SSB3096.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3198,Iowa Senate Study Bill 3198,https://legiscan.com/IA/text/SSB3198/id/2168755/Iowa-2019-SSB3198-Introduced.html,iowa_general_assembly_83_SSB3198.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 592,Iowa House Study Bill 592,https://legiscan.com/IA/text/HSB592/id/2114253/Iowa-2019-HSB592-Introduced.html,iowa_general_assembly_83_HSB592.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 700,Iowa House Study Bill 700,https://legiscan.com/IA/text/HSB700/id/2139581/Iowa-2019-HSB700-Introduced.html,iowa_general_assembly_83_HSB700.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3098,Iowa Senate Study Bill 3098,https://legiscan.com/IA/text/SSB3098/id/2115850/Iowa-2019-SSB3098-Introduced.html,iowa_general_assembly_83_SSB3098.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3176,Iowa Senate Study Bill 3176,https://legiscan.com/IA/text/SSB3176/id/2133740/Iowa-2019-SSB3176-Introduced.html,iowa_general_assembly_83_SSB3176.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3175,Iowa Senate Study Bill 3175,https://legiscan.com/IA/text/SSB3175/id/2133966/Iowa-2019-SSB3175-Introduced.html,iowa_general_assembly_83_SSB3175.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 725,Iowa House Study Bill 725,https://legiscan.com/IA/text/HSB725/id/2519787/Iowa-2021-HSB725-Introduced.html,iowa_general_assembly_83_HSB725.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 680,Iowa House Study Bill 680,https://legiscan.com/IA/text/HSB680/id/2132243/Iowa-2019-HSB680-Introduced.html,iowa_general_assembly_83_HSB680.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 726,Iowa House Study Bill 726,https://legiscan.com/IA/text/HSB726/id/2526083/Iowa-2021-HSB726-Introduced.html,iowa_general_assembly_83_HSB726.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3179,Iowa Senate Study Bill 3179,https://legiscan.com/IA/text/SSB3179/id/2134669/Iowa-2019-SSB3179-Introduced.html,iowa_general_assembly_83_SSB3179.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3191,Iowa Senate Study Bill 3191,https://legiscan.com/IA/text/SSB3191/id/2141166/Iowa-2019-SSB3191-Introduced.html,iowa_general_assembly_83_SSB3191.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 687,Iowa House Study Bill 687,https://legiscan.com/IA/text/HSB687/id/2133766/Iowa-2019-HSB687-Introduced.html,iowa_general_assembly_83_HSB687.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3220,Iowa Senate Study Bill 3220,https://legiscan.com/IA/text/SSB3220/id/1787076/Iowa-2017-SSB3220-Introduced.html,iowa_general_assembly_83_SSB3220.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 718,Iowa House Study Bill 718,https://legiscan.com/IA/text/HSB718/id/2516962/Iowa-2021-HSB718-Introduced.html,iowa_general_assembly_83_HSB718.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3131,Iowa Senate Study Bill 3131,https://legiscan.com/IA/text/SSB3131/id/2126158/Iowa-2019-SSB3131-Introduced.html,iowa_general_assembly_83_SSB3131.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 564,Iowa House Study Bill 564,https://legiscan.com/IA/text/HSB564/id/2112486/Iowa-2019-HSB564-Introduced.html,iowa_general_assembly_83_HSB564.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 662,Iowa House Study Bill 662,https://legiscan.com/IA/text/HSB662/id/2130467/Iowa-2019-HSB662-Introduced.html,iowa_general_assembly_83_HSB662.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 707,Iowa House Study Bill 707,https://legiscan.com/IA/text/HSB707/id/2151459/Iowa-2019-HSB707-Introduced.html,iowa_general_assembly_83_HSB707.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3224,Iowa Senate Study Bill 3224,https://legiscan.com/IA/text/SSB3224/id/1016939/Iowa-2013-SSB3224-Introduced.html,iowa_general_assembly_83_SSB3224.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 714,Iowa House Study Bill 714,https://legiscan.com/IA/text/HSB714/id/2515691/Iowa-2021-HSB714-Introduced.html,iowa_general_assembly_83_HSB714.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3218,Iowa Senate Study Bill 3218,https://legiscan.com/IA/text/SSB3218/id/1787053/Iowa-2017-SSB3218-Introduced.html,iowa_general_assembly_83_SSB3218.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3219,Iowa Senate Study Bill 3219,https://legiscan.com/IA/text/SSB3219/id/1787065/Iowa-2017-SSB3219-Introduced.html,iowa_general_assembly_83_SSB3219.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 704,Iowa House Study Bill 704,https://legiscan.com/IA/text/HSB704/id/2141222/Iowa-2019-HSB704-Introduced.html,iowa_general_assembly_83_HSB704.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3042,Iowa Senate Study Bill 3042,https://legiscan.com/IA/text/SSB3042/id/2098733/Iowa-2019-SSB3042-Introduced.html,iowa_general_assembly_83_SSB3042.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3206,Iowa Senate Study Bill 3206,https://legiscan.com/IA/text/SSB3206/id/1765299/Iowa-2017-SSB3206-Introduced.html,iowa_general_assembly_83_SSB3206.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 717,Iowa House Study Bill 717,https://legiscan.com/IA/text/HSB717/id/2516864/Iowa-2021-HSB717-Introduced.html,iowa_general_assembly_83_HSB717.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 695,Iowa House Study Bill 695,https://legiscan.com/IA/text/HSB695/id/2139556/Iowa-2019-HSB695-Introduced.html,iowa_general_assembly_83_HSB695.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3182,Iowa Senate Study Bill 3182,https://legiscan.com/IA/text/SSB3182/id/2139128/Iowa-2019-SSB3182-Introduced.html,iowa_general_assembly_83_SSB3182.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3215,Iowa Senate Study Bill 3215,https://legiscan.com/IA/text/SSB3215/id/1786879/Iowa-2017-SSB3215-Introduced.html,iowa_general_assembly_83_SSB3215.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3217,Iowa Senate Study Bill 3217,https://legiscan.com/IA/text/SSB3217/id/1786825/Iowa-2017-SSB3217-Introduced.html,iowa_general_assembly_83_SSB3217.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 711,Iowa House Study Bill 711,https://legiscan.com/IA/text/HSB711/id/2191643/Iowa-2019-HSB711-Introduced.html,iowa_general_assembly_83_HSB711.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 566,Iowa House Study Bill 566,https://legiscan.com/IA/text/HSB566/id/2112221/Iowa-2019-HSB566-Introduced.html,iowa_general_assembly_83_HSB566.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 713,Iowa House Study Bill 713,https://legiscan.com/IA/text/HSB713/id/2515641/Iowa-2021-HSB713-Introduced.html,iowa_general_assembly_83_HSB713.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 696,Iowa House Study Bill 696,https://legiscan.com/IA/text/HSB696/id/2139563/Iowa-2019-HSB696-Introduced.html,iowa_general_assembly_83_HSB696.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 701,Iowa House Study Bill 701,https://legiscan.com/IA/text/HSB701/id/2139538/Iowa-2019-HSB701-Introduced.html,iowa_general_assembly_83_HSB701.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3177,Iowa Senate Study Bill 3177,https://legiscan.com/IA/text/SSB3177/id/2133837/Iowa-2019-SSB3177-Introduced.html,iowa_general_assembly_83_SSB3177.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 697,Iowa House Study Bill 697,https://legiscan.com/IA/text/HSB697/id/2139571/Iowa-2019-HSB697-Introduced.html,iowa_general_assembly_83_HSB697.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 715,Iowa House Study Bill 715,https://legiscan.com/IA/text/HSB715/id/2515774/Iowa-2021-HSB715-Introduced.html,iowa_general_assembly_83_HSB715.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3207,Iowa Senate Study Bill 3207,https://legiscan.com/IA/text/SSB3207/id/1770212/Iowa-2017-SSB3207-Introduced.html,iowa_general_assembly_83_SSB3207.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3209,Iowa Senate Study Bill 3209,https://legiscan.com/IA/text/SSB3209/id/1772996/Iowa-2017-SSB3209-Introduced.html,iowa_general_assembly_83_SSB3209.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3203,Iowa Senate Study Bill 3203,https://legiscan.com/IA/text/SSB3203/id/2192127/Iowa-2019-SSB3203-Introduced.html,iowa_general_assembly_83_SSB3203.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3205,Iowa Senate Study Bill 3205,https://legiscan.com/IA/text/SSB3205/id/1763861/Iowa-2017-SSB3205-Introduced.html,iowa_general_assembly_83_SSB3205.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 706,Iowa House Study Bill 706,https://legiscan.com/IA/text/HSB706/id/2143283/Iowa-2019-HSB706-Introduced.html,iowa_general_assembly_83_HSB706.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 710,Iowa House Study Bill 710,https://legiscan.com/IA/text/HSB710/id/2191648/Iowa-2019-HSB710-Introduced.html,iowa_general_assembly_83_HSB710.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3223,Iowa Senate Study Bill 3223,https://legiscan.com/IA/text/SSB3223/id/1013924/Iowa-2013-SSB3223-Introduced.html,iowa_general_assembly_83_SSB3223.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 559,Iowa House Study Bill 559,https://legiscan.com/IA/text/HSB559/id/2111115/Iowa-2019-HSB559-Introduced.html,iowa_general_assembly_83_HSB559.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3221,Iowa Senate Study Bill 3221,https://legiscan.com/IA/text/SSB3221/id/1790700/Iowa-2017-SSB3221-Introduced.html,iowa_general_assembly_83_SSB3221.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 712,Iowa House Study Bill 712,https://legiscan.com/IA/text/HSB712/id/2191785/Iowa-2019-HSB712-Introduced.html,iowa_general_assembly_83_HSB712.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 623,Iowa House Study Bill 623,https://legiscan.com/IA/text/HSB623/id/2121092/Iowa-2019-HSB623-Introduced.html,iowa_general_assembly_83_HSB623.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3136,Iowa Senate Study Bill 3136,https://legiscan.com/IA/text/SSB3136/id/2129480/Iowa-2019-SSB3136-Introduced.html,iowa_general_assembly_83_SSB3136.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 689,Iowa House Study Bill 689,https://legiscan.com/IA/text/HSB689/id/2134195/Iowa-2019-HSB689-Introduced.html,iowa_general_assembly_83_HSB689.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 703,Iowa House Study Bill 703,https://legiscan.com/IA/text/HSB703/id/2139612/Iowa-2019-HSB703-Introduced.html,iowa_general_assembly_83_HSB703.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 679,Iowa House Study Bill 679,https://legiscan.com/IA/text/HSB679/id/2132372/Iowa-2019-HSB679-Introduced.html,iowa_general_assembly_83_HSB679.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3201,Iowa Senate Study Bill 3201,https://legiscan.com/IA/text/SSB3201/id/2190724/Iowa-2019-SSB3201-Introduced.html,iowa_general_assembly_83_SSB3201.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 702,Iowa House Study Bill 702,https://legiscan.com/IA/text/HSB702/id/2139532/Iowa-2019-HSB702-Introduced.html,iowa_general_assembly_83_HSB702.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3055,Iowa Senate Study Bill 3055,https://legiscan.com/IA/text/SSB3055/id/2104902/Iowa-2019-SSB3055-Introduced.html,iowa_general_assembly_83_SSB3055.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 708,Iowa House Study Bill 708,https://legiscan.com/IA/text/HSB708/id/2160522/Iowa-2019-HSB708-Introduced.html,iowa_general_assembly_83_HSB708.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3211,Iowa Senate Study Bill 3211,https://legiscan.com/IA/text/SSB3211/id/997728/Iowa-2013-SSB3211-Introduced.html,iowa_general_assembly_83_SSB3211.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3216,Iowa Senate Study Bill 3216,https://legiscan.com/IA/text/SSB3216/id/1786840/Iowa-2017-SSB3216-Introduced.html,iowa_general_assembly_83_SSB3216.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3065,Iowa Senate Study Bill 3065,https://legiscan.com/IA/text/SSB3065/id/2108455/Iowa-2019-SSB3065-Introduced.html,iowa_general_assembly_83_SSB3065.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 676,Iowa House Study Bill 676,https://legiscan.com/IA/text/HSB676/id/2131189/Iowa-2019-HSB676-Introduced.html,iowa_general_assembly_83_HSB676.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3121,Iowa Senate Study Bill 3121,https://legiscan.com/IA/text/SSB3121/id/2125193/Iowa-2019-SSB3121-Introduced.html,iowa_general_assembly_83_SSB3121.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 1311,Page Not Found,https://legiscan.com/353691/---Introduced.html,,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 1036,Iowa Senate Study Bill 1036,https://legiscan.com/IA/text/SSB1036/id/1864144/Iowa-2019-SSB1036-Introduced.html,iowa_general_assembly_83_SSB1036.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 1064,Iowa Senate Study Bill 1064,https://legiscan.com/IA/text/SSB1064/id/1879309/Iowa-2019-SSB1064-Introduced.html,iowa_general_assembly_83_SSB1064.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 1110,Iowa Senate Study Bill 1110,https://legiscan.com/IA/text/SSB1110/id/1890169/Iowa-2019-SSB1110-Introduced.html,iowa_general_assembly_83_SSB1110.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,SSB 3199,Iowa Senate Study Bill 3199,https://legiscan.com/IA/text/SSB3199/id/2168800/Iowa-2019-SSB3199-Introduced.html,iowa_general_assembly_83_SSB3199.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 511,Iowa House Study Bill 511,https://legiscan.com/IA/text/HSB511/id/2099469/Iowa-2019-HSB511-Introduced.html,iowa_general_assembly_83_HSB511.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 631,Iowa House Study Bill 631,https://legiscan.com/IA/text/HSB631/id/2122827/Iowa-2019-HSB631-Introduced.html,iowa_general_assembly_83_HSB631.txt,0.0,0.0,0.0,0.0,0.0
Iowa,83,HSB 688,Iowa House Study Bill 688,https://legiscan.com/IA/text/HSB688/id/2133799/Iowa-2019-HSB688-Introduced.html,iowa_general_assembly_83_HSB688.txt,0.0,0.0,0.0,0.0,0.0
